name,phone,website,address,rating,reviews,city,state,category,place_id,business_status
National Solar Solutions,098728 37607,http://www.nationalsolarpunjab.com/,"Shop No. 70, 1st Floor, Nehru Shopping Complex, Lawrence Road, Maharaja Ranjit Singh Nagar, Joshi Colony, Amritsar, Punjab 143001, India",5,127,Amritsar,Punjab,Residential Solar Installers,ChIJF1sy92BjGTkROQUKIb56cic,OPERATIONAL
"CHABHAL RENEWABLE ENERGY Waaree solar service centre, UTL solar distributor and Future Solar Distributor.",098030 14527,https://chabhal-renewable-energy.grexa.site/,"1 Malviya Enclave, near, Sewa Samiti Hospital, M.M Malviya Rd, opposite compnay Bagh, near NO EXIT, INA Colony, Amritsar, Punjab 143001, India",4.7,27,Amritsar,Punjab,Residential Solar Installers,ChIJ9Z3pgOVlGTkRLfv3OY6kkl0,OPERATIONAL
Usha Shriram Solar - Rahil Enterprises,079 6624 7329,https://dealers.ushasolarindia.com/usha-solar/dealers-in-amritsar/dealers-in-Hall-Bazar/usha-shriram-solar-rahil-enterprises-in-Hall-Bazar-amritsar--7JK4lE/home,"Shop No 862, Chowk Bijli, 1-851, nearby RS Tower, Hall Bazar, Katra Ahluwalia, Amritsar, Punjab 143001, India",4.9,36,Amritsar,Punjab,Residential Solar Installers,ChIJzyqmxchjGTkRVf5sOeMA9Ok,OPERATIONAL
MICRON SOLAR SOLUTIONS,096467 90702,,"3571, 3rd Floor, Guru Ramdas Nagar, Sultanwind Road,, Bhagat Nagar, Amritsar, Amritsar Cantt., Punjab 143006, India",4.9,23,Amritsar,Punjab,Residential Solar Installers,ChIJS_o8w7p8GTkR2f90zgypdA8,OPERATIONAL
𝗔𝗸𝗮𝗹 𝗦𝗼𝗹𝗮𝗿 𝗦𝗵𝗮𝗸𝘁𝗶,098141 37313,http://www.akalsolarshakti.com/,"Akal Sahaye Group, 1st Floor, INTS Computer, Preet Vihar, Airport Rd, nr. Janta Hospital, Karam Singh Colony, Friends Avenue, Amritsar, Khairabad, Punjab 143008, India",5,29,Amritsar,Punjab,Residential Solar Installers,ChIJS5zwSsxlGTkR3aIkB-YR8oc,OPERATIONAL
Sunrise Solar Amritsar,062397 14106,https://sunrisesolaramritsar.in/,"Majitha-Verka By Pass, opposite power shine washing centre, road, Diamond Avenue, Amritsar, Punjab 143001, India",5,2,Amritsar,Punjab,Residential Solar Installers,ChIJY6aJb9VjGTkRX1i7QxdNL4w,OPERATIONAL
Tata Power - Channel Partner Star Power Distribution Pvt Ltd,072172 10027,http://stardistribution.in/,"LOWER GROUND FLOOR, TRIBUTE BUILDING, SCO-120, Gumtala Sub Urban, B - Block, Ranjit Avenue, Amritsar, Punjab 143001, India",4.4,22,Amritsar,Punjab,Residential Solar Installers,ChIJQ5EwD1dlGTkRtOkVgOp3Oxs,OPERATIONAL
GM Solar System-Best Solar Dealer/Off Grid/On Grid/Hybrid Solar System/Solar Panels in Amritsar,075083 16898,http://www.gmsolarsystem.com/,"Block, Verka Bypass, near Premi Dhaba, Mudhal, Amritsar, Punjab 143501, India",4.8,19,Amritsar,Punjab,Residential Solar Installers,ChIJR4-JXFpjGTkRlCkfMqqksww,OPERATIONAL
Mechsun Solar |Deals in |solar water heater|solar panels|Solar Power Plant|Solar Inverter|ON Grid|Off Grid|solar inverter|,,,"JVMF+92G Mechsun Solar, Hall Gate, Hathi Gate, Katra Ahluwalia, Amritsar, Punjab 143001, India",5,8,Amritsar,Punjab,Residential Solar Installers,ChIJ31poJ6hlGTkRQEo43yOidl8,OPERATIONAL
Atlas Services-Best Solar Panel/On grid Solar/off grid Solar/Inverter Battery/Luminous inverter Battery Dealer in Amritsar,087072 52971,,"Shop No, 4, Dr.Complex, L GF, Majitha Rd, near Gupta Baker, Opp. ENT Hospital, Sehaj Avenue, Amritsar, Punjab 143001, India",4.7,17,Amritsar,Punjab,Residential Solar Installers,ChIJB-vknU5jGTkR3vLKSwx7_ig,OPERATIONAL
